event_id,plate,zone,zone_id,speed,limit,time,camera,status
1136,DL83WU9535,Main Gate,1,35,20,2026-03-23 17:59:58,CAM-11,VIOLATION
1137,DL12UZ8203,GH-4 Gate,8,13,20,2026-03-23 17:58:58,CAM-11,NORMAL
1138,DL83WU9535,Main Gate,1,54,20,2026-03-24 06:55:58,CAM-2,VIOLATION
1139,KA55JD5796,Residential Zone,4,27,15,2026-03-23 23:03:58,CAM-6,VIOLATION
1140,AS20GA9785,Residential Zone,4,37,15,2026-03-24 12:00:58,CAM-2,VIOLATION
1141,ML67AP9551,Main Gate,1,46,20,2026-03-23 23:52:58,CAM-1,VIOLATION
1142,KA16IA3366,Academic Block B,3,23,20,2026-03-24 10:30:58,CAM-1,VIOLATION
1143,WB48OH1391,Library Junction,7,46,20,2026-03-24 07:11:58,CAM-9,VIOLATION
1144,ML88RX4292,Main Gate,1,42,20,2026-03-24 03:36:58,CAM-1,VIOLATION
1145,WB91KK4291,Hospital Road,6,23,20,2026-03-23 13:29:58,CAM-10,VIOLATION
1146,WB03IY1586,Library Junction,7,56,20,2026-03-23 15:40:58,CAM-3,VIOLATION
1147,KA30QN3381,Academic Block B,3,37,20,2026-03-24 10:32:58,CAM-9,VIOLATION
1148,DL59NA4362,Academic Block B,3,59,20,2026-03-24 09:36:58,CAM-2,VIOLATION
1149,ML67AP9551,Hospital Road,6,55,20,2026-03-24 04:29:58,CAM-6,VIOLATION
1150,DL59QR2695,Sports Complex,5,63,25,2026-03-24 00:52:58,CAM-10,VIOLATION
1151,DL68JU6845,GH-4 Gate,8,68,20,2026-03-24 11:36:58,CAM-3,VIOLATION
1152,AS83FS6022,Hospital Road,6,54,20,2026-03-23 16:05:58,CAM-12,VIOLATION
1153,ML88RX4292,Academic Block B,3,37,20,2026-03-23 16:27:58,CAM-4,VIOLATION
1154,KA26GV1325,Main Gate,1,17,20,2026-03-24 10:45:58,CAM-3,NORMAL
1155,KA72NF7276,Sports Complex,5,45,25,2026-03-23 18:15:58,CAM-10,VIOLATION
1156,WB35LG7640,Sports Complex,5,28,25,2026-03-23 14:44:58,CAM-12,VIOLATION
1157,DL98TW1231,Academic Block B,3,27,20,2026-03-24 12:00:58,CAM-3,VIOLATION
1158,AS95FF9779,Library Junction,7,28,20,2026-03-23 18:53:58,CAM-2,VIOLATION
1159,KA55JD5796,Main Gate,1,24,20,2026-03-23 22:14:58,CAM-4,VIOLATION
1160,WB91KK4291,Academic Block B,3,28,20,2026-03-23 14:11:58,CAM-11,VIOLATION
1161,WB53AS7612,Sports Complex,5,33,25,2026-03-24 07:40:58,CAM-7,VIOLATION
1162,DL68JU6845,Academic Block B,3,57,20,2026-03-24 02:20:58,CAM-4,VIOLATION
1163,DL40VN4049,Residential Zone,4,70,15,2026-03-23 18:11:58,CAM-3,VIOLATION
1164,WB58WC3808,Sports Complex,5,55,25,2026-03-24 02:16:58,CAM-5,VIOLATION
1165,DL05AZ5766,Sports Complex,5,69,25,2026-03-24 09:02:58,CAM-5,VIOLATION
1166,AS39TF1535,Academic Block A,2,68,20,2026-03-23 18:56:58,CAM-1,VIOLATION
1167,AS56EJ1700,Hospital Road,6,66,20,2026-03-24 01:36:58,CAM-2,VIOLATION
1168,KA04TV4558,Main Gate,1,36,20,2026-03-24 08:06:58,CAM-10,VIOLATION
1169,AS05UA4808,GH-4 Gate,8,63,20,2026-03-24 05:00:58,CAM-5,VIOLATION
1170,KA82OH1461,Residential Zone,4,44,15,2026-03-24 12:13:58,CAM-5,VIOLATION
1171,WB59SZ3341,GH-4 Gate,8,21,20,2026-03-23 15:51:58,CAM-3,VIOLATION
1172,WB58WC3808,Sports Complex,5,26,25,2026-03-23 17:25:58,CAM-11,VIOLATION
1173,ML66ZK5727,Library Junction,7,57,20,2026-03-24 01:37:58,CAM-11,VIOLATION
1174,AS27RC7448,Academic Block A,2,55,20,2026-03-23 13:47:58,CAM-2,VIOLATION
1175,DL31BI3386,Library Junction,7,32,20,2026-03-24 04:01:58,CAM-8,VIOLATION
1176,ML56BF3812,Sports Complex,5,70,25,2026-03-23 20:11:58,CAM-8,VIOLATION
1177,DL05AZ5766,Main Gate,1,11,20,2026-03-23 19:39:58,CAM-4,NORMAL
1178,WB36BB8849,GH-4 Gate,8,61,20,2026-03-24 11:36:58,CAM-9,VIOLATION
1179,ML97PM4717,Hospital Road,6,51,20,2026-03-23 21:49:58,CAM-1,VIOLATION
1180,WB66YQ5291,Academic Block B,3,31,20,2026-03-23 20:25:58,CAM-3,VIOLATION
1181,ML66ZK5727,Sports Complex,5,64,25,2026-03-23 14:30:58,CAM-4,VIOLATION
1182,KA57ND7683,Hospital Road,6,39,20,2026-03-23 15:56:58,CAM-9,VIOLATION
1183,ML66ZK5727,Academic Block B,3,68,20,2026-03-23 23:11:58,CAM-6,VIOLATION
1184,ML56BF3812,Academic Block A,2,57,20,2026-03-23 21:31:58,CAM-8,VIOLATION
1185,ML53WF1442,Main Gate,1,16,20,2026-03-24 08:33:58,CAM-7,NORMAL
1186,DL72HP6499,Sports Complex,5,66,25,2026-03-24 04:23:58,CAM-4,VIOLATION
1187,AS86JG9373,Academic Block A,2,56,20,2026-03-23 16:04:58,CAM-7,VIOLATION
1188,KA82OH1461,Sports Complex,5,64,25,2026-03-23 15:30:58,CAM-2,VIOLATION
1189,AS86JG9373,Main Gate,1,13,20,2026-03-24 09:37:58,CAM-12,NORMAL
1190,KA85SP8923,Library Junction,7,12,20,2026-03-24 06:36:58,CAM-6,NORMAL
1191,AS66CQ3987,Library Junction,7,25,20,2026-03-23 21:53:58,CAM-5,VIOLATION
1192,ML94LG3675,Academic Block B,3,69,20,2026-03-24 04:34:58,CAM-5,VIOLATION
1193,DL83RN3192,Academic Block A,2,69,20,2026-03-24 05:01:58,CAM-9,VIOLATION
1194,AS35MP2924,Hospital Road,6,44,20,2026-03-23 19:58:58,CAM-9,VIOLATION
1195,ML46MM6488,Hospital Road,6,20,20,2026-03-24 06:13:58,CAM-11,NORMAL
1196,KA32HP4802,Academic Block B,3,39,20,2026-03-23 13:53:58,CAM-9,VIOLATION
1197,AS15DM4115,Academic Block B,3,13,20,2026-03-23 15:13:58,CAM-9,NORMAL
1198,DL49NC5997,Hospital Road,6,20,20,2026-03-23 13:23:58,CAM-3,NORMAL
1199,AS56EJ1700,Main Gate,1,65,20,2026-03-23 22:54:58,CAM-2,VIOLATION
1200,DL31BI3386,Residential Zone,4,59,15,2026-03-24 04:05:58,CAM-7,VIOLATION
1201,WB15EK7276,Residential Zone,4,60,15,2026-03-23 23:06:58,CAM-5,VIOLATION
1202,DL01NF5747,Hospital Road,6,10,20,2026-03-23 21:25:58,CAM-5,NORMAL
1203,WB55CZ1211,Main Gate,1,44,20,2026-03-23 22:56:58,CAM-4,VIOLATION
1204,DL49NC5997,Academic Block B,3,31,20,2026-03-24 03:55:58,CAM-1,VIOLATION
1205,AS39TF1535,Residential Zone,4,69,15,2026-03-23 17:04:58,CAM-8,VIOLATION
1206,DL83WU9535,Academic Block B,3,20,20,2026-03-24 05:43:58,CAM-12,NORMAL
1207,WB48OH1391,Main Gate,1,11,20,2026-03-24 04:40:58,CAM-7,NORMAL
1208,AS84QL6148,Hospital Road,6,59,20,2026-03-23 20:57:58,CAM-10,VIOLATION
1209,KA11BF5605,Academic Block B,3,17,20,2026-03-24 10:34:58,CAM-4,NORMAL
1210,WB43LM1595,Library Junction,7,10,20,2026-03-24 06:15:58,CAM-4,NORMAL
1211,DL39UK9366,Main Gate,1,30,20,2026-03-24 04:08:58,CAM-6,VIOLATION
1212,ML28TE1153,Main Gate,1,18,20,2026-03-24 06:43:58,CAM-5,NORMAL
1213,ML32GF1928,Hospital Road,6,49,20,2026-03-24 02:10:58,CAM-2,VIOLATION
1214,DL59NA4362,Residential Zone,4,51,15,2026-03-24 02:49:58,CAM-9,VIOLATION
1215,WB35LG7640,Hospital Road,6,37,20,2026-03-23 18:22:58,CAM-9,VIOLATION
1216,ML72BR1484,Academic Block A,2,31,20,2026-03-24 05:51:58,CAM-10,VIOLATION
1217,DL08NI4952,Residential Zone,4,40,15,2026-03-23 23:38:58,CAM-8,VIOLATION
1218,KA92JX4694,GH-4 Gate,8,69,20,2026-03-24 00:17:58,CAM-1,VIOLATION
1219,WB59SZ3341,Academic Block B,3,58,20,2026-03-24 06:57:58,CAM-3,VIOLATION
1220,ML67RX5733,GH-4 Gate,8,61,20,2026-03-23 14:45:58,CAM-3,VIOLATION
1221,ML66DO3392,Library Junction,7,48,20,2026-03-24 12:17:58,CAM-7,VIOLATION
1222,AS05UA4808,Main Gate,1,63,20,2026-03-24 00:37:58,CAM-5,VIOLATION
1223,DL63EZ3326,Hospital Road,6,21,20,2026-03-23 19:21:58,CAM-4,VIOLATION
1224,DL01NF5747,Library Junction,7,20,20,2026-03-23 16:24:58,CAM-5,NORMAL
1225,AS87CO8533,GH-4 Gate,8,32,20,2026-03-24 06:27:58,CAM-1,VIOLATION
1226,AS20GA9785,Hospital Road,6,70,20,2026-03-24 01:39:58,CAM-4,VIOLATION
1227,KA04TV4558,Residential Zone,4,53,15,2026-03-24 00:44:58,CAM-12,VIOLATION
1228,KA32HP4802,Residential Zone,4,25,15,2026-03-24 10:07:58,CAM-6,VIOLATION
1229,ML64JM7237,Library Junction,7,23,20,2026-03-23 17:57:58,CAM-11,VIOLATION
1230,AS95FF9779,Academic Block A,2,30,20,2026-03-24 01:37:58,CAM-4,VIOLATION
1231,ML34UE2374,Academic Block B,3,54,20,2026-03-24 01:23:58,CAM-9,VIOLATION
1232,DL72HP6499,Residential Zone,4,31,15,2026-03-24 08:07:58,CAM-2,VIOLATION
1233,KA05JP7623,Main Gate,1,53,20,2026-03-24 12:27:58,CAM-12,VIOLATION
1234,KA16IA3366,Academic Block A,2,33,20,2026-03-23 13:25:58,CAM-1,VIOLATION
1235,DL12UZ8203,Academic Block B,3,31,20,2026-03-24 12:12:58,CAM-10,VIOLATION
1236,WB35LG7640,Academic Block A,2,20,20,2026-03-23 13:07:58,CAM-1,NORMAL
1237,KA04TV4558,Main Gate,1,60,20,2026-03-23 21:25:58,CAM-8,VIOLATION
1238,ML64JM7237,GH-4 Gate,8,20,20,2026-03-23 23:31:58,CAM-6,NORMAL
1239,KA05JP7623,Sports Complex,5,54,25,2026-03-23 14:39:58,CAM-6,VIOLATION
1240,DL49NC5997,Library Junction,7,24,20,2026-03-23 13:42:58,CAM-5,VIOLATION
1241,WB91KK4291,Main Gate,1,22,20,2026-03-24 06:34:58,CAM-6,VIOLATION
1242,KA13RM5187,Main Gate,1,67,20,2026-03-23 21:17:58,CAM-4,VIOLATION
1243,KA72NF7276,Academic Block A,2,16,20,2026-03-24 01:28:58,CAM-2,NORMAL
1244,DL72HP6499,Residential Zone,4,67,15,2026-03-24 02:33:58,CAM-1,VIOLATION
1245,ML64JM7237,Library Junction,7,40,20,2026-03-24 06:44:58,CAM-3,VIOLATION
1246,DL09RM3079,GH-4 Gate,8,49,20,2026-03-23 20:31:58,CAM-3,VIOLATION
1247,WB43LM1595,Main Gate,1,66,20,2026-03-24 04:14:58,CAM-1,VIOLATION
1248,WB59SZ3341,Academic Block A,2,46,20,2026-03-24 01:33:58,CAM-8,VIOLATION
1249,ML46MM6488,Academic Block A,2,49,20,2026-03-23 21:53:58,CAM-9,VIOLATION
1250,KA32HP4802,Library Junction,7,19,20,2026-03-24 10:15:58,CAM-3,NORMAL
1251,DL59QR2695,Academic Block B,3,52,20,2026-03-24 12:11:58,CAM-10,VIOLATION
1252,DL72HP6499,Library Junction,7,33,20,2026-03-23 14:56:58,CAM-3,VIOLATION
1253,KA54JI4942,Academic Block A,2,25,20,2026-03-24 06:15:58,CAM-1,VIOLATION
1254,ML34UE2374,GH-4 Gate,8,31,20,2026-03-23 13:30:58,CAM-6,VIOLATION
1255,WB91KK4291,Main Gate,1,61,20,2026-03-24 08:19:58,CAM-11,VIOLATION
1256,KA13RM5187,Main Gate,1,19,20,2026-03-23 14:18:58,CAM-5,NORMAL
1257,ML28TE1153,Sports Complex,5,19,25,2026-03-24 09:03:58,CAM-6,NORMAL
1258,KA17GN7428,Library Junction,7,15,20,2026-03-23 18:04:58,CAM-7,NORMAL
1259,KA92JX4694,Hospital Road,6,12,20,2026-03-23 14:47:58,CAM-8,NORMAL
1260,AS78YT6554,Main Gate,1,14,20,2026-03-23 23:38:58,CAM-11,NORMAL
1261,KA13RM5187,Residential Zone,4,42,15,2026-03-23 15:17:58,CAM-1,VIOLATION
1262,DL72HP6499,Main Gate,1,59,20,2026-03-24 02:31:58,CAM-7,VIOLATION
1263,DL99TM2873,Sports Complex,5,53,25,2026-03-23 13:51:58,CAM-2,VIOLATION
1264,AS17HA8384,Hospital Road,6,42,20,2026-03-23 23:27:58,CAM-1,VIOLATION
1265,AS20GA9785,Residential Zone,4,70,15,2026-03-24 05:06:58,CAM-4,VIOLATION
1266,KA55JD5796,Academic Block A,2,23,20,2026-03-24 05:55:58,CAM-5,VIOLATION
1267,DL49NC5997,Library Junction,7,31,20,2026-03-23 20:35:58,CAM-4,VIOLATION
1268,AS85BJ2738,GH-4 Gate,8,42,20,2026-03-24 03:30:58,CAM-8,VIOLATION
1269,AS40IU3799,Hospital Road,6,39,20,2026-03-23 17:44:58,CAM-9,VIOLATION
1270,KA67DY2024,Hospital Road,6,29,20,2026-03-23 15:17:58,CAM-4,VIOLATION
1271,AS11BT4725,Hospital Road,6,16,20,2026-03-23 23:50:58,CAM-12,NORMAL
1272,WB83EK6884,Academic Block A,2,65,20,2026-03-24 07:16:58,CAM-9,VIOLATION
1273,KA26GV1325,Academic Block A,2,25,20,2026-03-23 18:23:58,CAM-2,VIOLATION
1274,AS56EJ1700,Academic Block A,2,52,20,2026-03-24 05:11:58,CAM-9,VIOLATION
1275,AS95FF9779,Academic Block B,3,14,20,2026-03-23 19:34:58,CAM-3,NORMAL
1276,DL80AM5081,Sports Complex,5,18,25,2026-03-23 17:44:58,CAM-12,NORMAL
1277,ML28TE1153,Hospital Road,6,54,20,2026-03-24 04:37:58,CAM-10,VIOLATION
1278,KA05JP7623,Main Gate,1,45,20,2026-03-23 13:31:58,CAM-6,VIOLATION
1279,KA30QN3381,Residential Zone,4,42,15,2026-03-23 18:42:58,CAM-2,VIOLATION
1280,DL80AM5081,Hospital Road,6,16,20,2026-03-24 09:55:58,CAM-1,NORMAL
1281,ML97PM4717,Main Gate,1,16,20,2026-03-23 19:17:58,CAM-6,NORMAL
1282,DL83WU9535,Hospital Road,6,35,20,2026-03-23 18:10:58,CAM-7,VIOLATION
1283,AS20GA9785,Hospital Road,6,58,20,2026-03-24 05:26:58,CAM-4,VIOLATION
1284,KA67DY2024,GH-4 Gate,8,48,20,2026-03-23 16:43:58,CAM-4,VIOLATION
1285,DL63EZ3326,Library Junction,7,18,20,2026-03-23 13:14:58,CAM-2,NORMAL
1286,KA72NF7276,Academic Block A,2,65,20,2026-03-24 01:03:58,CAM-8,VIOLATION
1287,KA11BF5605,Residential Zone,4,54,15,2026-03-23 22:47:58,CAM-6,VIOLATION
1288,KA32PF6209,Academic Block A,2,10,20,2026-03-23 13:26:58,CAM-6,NORMAL
1289,DL62KW3487,GH-4 Gate,8,15,20,2026-03-23 23:19:58,CAM-4,NORMAL
1290,ML32GF1928,Sports Complex,5,47,25,2026-03-24 11:13:58,CAM-1,VIOLATION
1291,AS11BT4725,Academic Block A,2,61,20,2026-03-23 21:16:58,CAM-11,VIOLATION
1292,KA85SP8923,Residential Zone,4,29,15,2026-03-24 05:42:58,CAM-10,VIOLATION
1293,WB55CZ1211,GH-4 Gate,8,59,20,2026-03-24 08:20:58,CAM-2,VIOLATION
1294,ML73GV9095,Academic Block A,2,10,20,2026-03-24 12:21:58,CAM-8,NORMAL
1295,DL74BJ4274,GH-4 Gate,8,47,20,2026-03-24 04:52:58,CAM-4,VIOLATION
1296,AS87CO8533,Residential Zone,4,68,15,2026-03-23 15:06:58,CAM-10,VIOLATION
1297,WB89CN6765,Residential Zone,4,66,15,2026-03-23 15:50:58,CAM-6,VIOLATION
1298,DL49NC5997,Academic Block B,3,26,20,2026-03-23 19:47:58,CAM-6,VIOLATION
1299,DL59QR2695,Sports Complex,5,50,25,2026-03-23 22:57:58,CAM-8,VIOLATION
1300,AS39DD6131,Residential Zone,4,34,15,2026-03-24 09:57:58,CAM-7,VIOLATION
1301,DL83WU9535,Main Gate,1,55,20,2026-03-23 16:46:58,CAM-12,VIOLATION
1302,ML28TE1153,Academic Block A,2,59,20,2026-03-23 22:37:58,CAM-10,VIOLATION
1303,DL83WU9535,Academic Block B,3,44,20,2026-03-23 21:23:58,CAM-7,VIOLATION
1304,WB55CZ1211,Main Gate,1,58,20,2026-03-24 05:57:58,CAM-3,VIOLATION
1305,WB69AZ2580,Academic Block B,3,17,20,2026-03-23 13:33:58,CAM-1,NORMAL
1306,KA98NI8813,Sports Complex,5,50,25,2026-03-23 23:11:58,CAM-5,VIOLATION
1307,WB84FK1524,Main Gate,1,19,20,2026-03-23 23:36:58,CAM-3,NORMAL
1308,WB48UU1369,Academic Block B,3,45,20,2026-03-23 13:58:58,CAM-5,VIOLATION
1309,ML28CR1695,Residential Zone,4,67,15,2026-03-23 17:37:58,CAM-1,VIOLATION
1310,KA13RM5187,Academic Block A,2,45,20,2026-03-23 19:27:58,CAM-6,VIOLATION
1311,WB66YQ5291,GH-4 Gate,8,30,20,2026-03-24 04:00:58,CAM-4,VIOLATION
1312,WB03IY1586,Library Junction,7,30,20,2026-03-24 12:07:58,CAM-3,VIOLATION
1313,DL59QR2695,Sports Complex,5,51,25,2026-03-23 23:11:58,CAM-1,VIOLATION
1314,DL31BI3386,Library Junction,7,45,20,2026-03-24 08:09:58,CAM-7,VIOLATION
1315,DL86SZ9423,Main Gate,1,34,20,2026-03-23 15:43:58,CAM-9,VIOLATION
1316,AS39TF1535,Academic Block B,3,60,20,2026-03-24 10:33:58,CAM-6,VIOLATION
1317,KA55JD5796,GH-4 Gate,8,15,20,2026-03-23 23:46:58,CAM-6,NORMAL
1318,KA72NF7276,Academic Block A,2,17,20,2026-03-23 14:06:58,CAM-3,NORMAL
1319,KA91LX9133,Hospital Road,6,50,20,2026-03-24 04:13:58,CAM-9,VIOLATION
1320,KA82OH1461,Sports Complex,5,31,25,2026-03-24 01:28:58,CAM-4,VIOLATION
1321,WB83EK6884,Academic Block B,3,11,20,2026-03-23 18:02:58,CAM-1,NORMAL
1322,WB48OH1391,Hospital Road,6,15,20,2026-03-24 10:03:58,CAM-7,NORMAL
1323,DL74BJ4274,Hospital Road,6,21,20,2026-03-23 20:58:58,CAM-2,VIOLATION
1324,ML56VE5235,Hospital Road,6,51,20,2026-03-24 11:44:58,CAM-6,VIOLATION
1325,WB36BB8849,Main Gate,1,45,20,2026-03-23 20:17:58,CAM-9,VIOLATION
1326,ML28CR1695,Academic Block B,3,31,20,2026-03-24 07:39:58,CAM-12,VIOLATION
1327,AS86JG9373,GH-4 Gate,8,16,20,2026-03-23 23:19:58,CAM-9,NORMAL
1328,DL21FZ5173,Academic Block A,2,59,20,2026-03-23 21:02:58,CAM-6,VIOLATION
1329,KA48KJ3409,Main Gate,1,58,20,2026-03-24 09:56:58,CAM-5,VIOLATION
1330,WB19EG7034,Main Gate,1,66,20,2026-03-24 02:15:58,CAM-8,VIOLATION
1331,ML56VE5235,Academic Block B,3,14,20,2026-03-24 03:04:58,CAM-7,NORMAL
1332,WB84FK1524,Sports Complex,5,46,25,2026-03-23 23:51:58,CAM-10,VIOLATION
1333,AS05UA4808,Sports Complex,5,17,25,2026-03-23 19:44:58,CAM-10,NORMAL
1334,KA48KJ3409,Academic Block B,3,44,20,2026-03-23 23:37:58,CAM-11,VIOLATION
1335,AS87CO8533,Library Junction,7,20,20,2026-03-23 21:57:58,CAM-4,NORMAL
1336,KA48KJ3409,Library Junction,7,11,20,2026-03-23 19:03:58,CAM-9,NORMAL
1337,KA92JX4694,Main Gate,1,65,20,2026-03-23 17:32:58,CAM-9,VIOLATION
1338,KA85SP8923,Sports Complex,5,64,25,2026-03-24 07:36:58,CAM-6,VIOLATION
1339,WB19EG7034,Sports Complex,5,34,25,2026-03-23 16:40:58,CAM-1,VIOLATION
1340,DL74BJ4274,Academic Block B,3,39,20,2026-03-23 18:32:58,CAM-11,VIOLATION
1341,DL01NF5747,Academic Block A,2,36,20,2026-03-24 11:25:58,CAM-4,VIOLATION
1342,ML73GV9095,Academic Block A,2,67,20,2026-03-23 14:26:58,CAM-1,VIOLATION
1343,WB48OH1391,Sports Complex,5,44,25,2026-03-23 21:54:58,CAM-7,VIOLATION
1344,WB57OF5240,Academic Block A,2,33,20,2026-03-23 19:50:58,CAM-6,VIOLATION
1345,KA17GN7428,Academic Block B,3,64,20,2026-03-24 00:37:58,CAM-12,VIOLATION
1346,KA85SP8923,Main Gate,1,69,20,2026-03-24 04:00:58,CAM-11,VIOLATION
1347,ML67RX5733,Academic Block A,2,36,20,2026-03-23 15:43:58,CAM-2,VIOLATION
1348,DL31BI3386,Hospital Road,6,58,20,2026-03-24 07:08:58,CAM-11,VIOLATION
1349,ML66DO3392,Library Junction,7,69,20,2026-03-23 15:47:58,CAM-10,VIOLATION
1350,DL63EZ3326,Residential Zone,4,55,15,2026-03-24 00:07:58,CAM-7,VIOLATION
1351,ML34UE2374,Academic Block A,2,50,20,2026-03-24 05:42:58,CAM-10,VIOLATION
1352,KA32PF6209,Main Gate,1,12,20,2026-03-24 06:48:58,CAM-3,NORMAL
1353,AS34EA9219,Academic Block A,2,38,20,2026-03-24 06:54:58,CAM-1,VIOLATION
1354,WB91KK4291,Sports Complex,5,16,25,2026-03-23 22:40:58,CAM-4,NORMAL
1355,KA26GV1325,Hospital Road,6,30,20,2026-03-23 22:46:58,CAM-6,VIOLATION
1356,AS87CO8533,GH-4 Gate,8,31,20,2026-03-24 11:26:58,CAM-11,VIOLATION
1357,DL05AZ5766,Residential Zone,4,65,15,2026-03-23 14:11:58,CAM-9,VIOLATION
1358,DL98TW1231,Main Gate,1,65,20,2026-03-24 02:13:58,CAM-1,VIOLATION
1359,ML28TE1153,GH-4 Gate,8,31,20,2026-03-23 15:29:58,CAM-3,VIOLATION
1360,WB66YQ5291,Residential Zone,4,21,15,2026-03-24 03:12:58,CAM-10,VIOLATION
1361,DL12UZ8203,GH-4 Gate,8,67,20,2026-03-24 05:25:58,CAM-12,VIOLATION
1362,WB59SZ3341,Academic Block B,3,55,20,2026-03-23 12:29:58,CAM-10,VIOLATION
1363,DL05AZ5766,GH-4 Gate,8,66,20,2026-03-24 00:39:58,CAM-4,VIOLATION
1364,DL52IZ2550,GH-4 Gate,8,11,20,2026-03-23 13:21:58,CAM-10,NORMAL
1365,WB84FK1524,Residential Zone,4,36,15,2026-03-23 15:00:58,CAM-9,VIOLATION
1366,ML73GV9095,Residential Zone,4,60,15,2026-03-23 17:24:58,CAM-9,VIOLATION
1367,DL62KW3487,GH-4 Gate,8,10,20,2026-03-24 11:47:58,CAM-7,NORMAL
1368,AS95FF9779,GH-4 Gate,8,42,20,2026-03-24 06:32:58,CAM-1,VIOLATION
1369,AS17HA8384,Academic Block A,2,65,20,2026-03-24 00:36:58,CAM-1,VIOLATION
1370,KA17GN7428,Hospital Road,6,55,20,2026-03-23 19:29:58,CAM-11,VIOLATION
1371,WB15EK7276,Sports Complex,5,40,25,2026-03-24 00:53:58,CAM-2,VIOLATION
1372,ML28CR1695,Main Gate,1,62,20,2026-03-23 17:59:58,CAM-10,VIOLATION
1373,AS20XH6881,Sports Complex,5,66,25,2026-03-23 13:05:58,CAM-8,VIOLATION
1374,WB55CZ1211,GH-4 Gate,8,51,20,2026-03-24 07:52:58,CAM-6,VIOLATION
1375,WB84FK1524,Sports Complex,5,68,25,2026-03-23 14:42:58,CAM-9,VIOLATION
1376,DL15VL1668,Main Gate,1,11,20,2026-03-23 13:58:58,CAM-7,NORMAL
1377,DL83RN3192,Academic Block A,2,19,20,2026-03-23 18:55:58,CAM-10,NORMAL
1378,AS86JG9373,Academic Block B,3,38,20,2026-03-23 22:27:58,CAM-9,VIOLATION
1379,ML32GF1928,Academic Block A,2,52,20,2026-03-24 02:09:58,CAM-3,VIOLATION
1380,AS39DD6131,Academic Block B,3,23,20,2026-03-24 08:13:58,CAM-4,VIOLATION
1381,KA82OH1461,Library Junction,7,38,20,2026-03-23 23:14:58,CAM-7,VIOLATION
1382,ML67RX5733,GH-4 Gate,8,34,20,2026-03-24 09:39:58,CAM-2,VIOLATION
1383,AS39DD6131,Main Gate,1,69,20,2026-03-24 07:09:58,CAM-7,VIOLATION
1384,DL15VL1668,Academic Block A,2,52,20,2026-03-24 06:58:58,CAM-12,VIOLATION
1385,AS39TF1535,Library Junction,7,70,20,2026-03-23 15:19:58,CAM-6,VIOLATION
1386,DL09RM3079,Residential Zone,4,53,15,2026-03-23 22:59:58,CAM-10,VIOLATION
1387,ML08KZ2169,Academic Block A,2,26,20,2026-03-23 18:46:58,CAM-4,VIOLATION
1388,AS40IU3799,GH-4 Gate,8,58,20,2026-03-23 15:43:58,CAM-12,VIOLATION
1389,AS83FS6022,Hospital Road,6,56,20,2026-03-23 14:19:58,CAM-8,VIOLATION
1390,KA17GN7428,Main Gate,1,14,20,2026-03-23 12:58:58,CAM-3,NORMAL
1391,AS78YT6554,Library Junction,7,12,20,2026-03-23 23:50:58,CAM-10,NORMAL
1392,DL63EZ3326,Residential Zone,4,41,15,2026-03-23 14:28:58,CAM-5,VIOLATION
1393,KA91LX9133,GH-4 Gate,8,26,20,2026-03-23 14:10:58,CAM-12,VIOLATION
1394,DL83WU9535,Residential Zone,4,53,15,2026-03-24 12:20:58,CAM-12,VIOLATION
1395,WB34HA6278,Academic Block A,2,69,20,2026-03-23 23:04:58,CAM-4,VIOLATION
1396,AS38TM4623,Hospital Road,6,65,20,2026-03-23 22:15:58,CAM-4,VIOLATION
1397,ML08KZ2169,Main Gate,1,21,20,2026-03-24 05:23:58,CAM-8,VIOLATION
1398,DL83RN3192,Hospital Road,6,39,20,2026-03-24 04:44:58,CAM-8,VIOLATION
1399,WB35LG7640,Academic Block B,3,65,20,2026-03-24 05:38:58,CAM-12,VIOLATION
1400,KA04TV4558,Residential Zone,4,30,15,2026-03-23 23:43:58,CAM-11,VIOLATION
1401,KA55JD5796,Academic Block B,3,40,20,2026-03-23 13:42:58,CAM-3,VIOLATION
1402,KA92JX4694,Academic Block B,3,40,20,2026-03-24 04:53:58,CAM-9,VIOLATION
1403,DL68JU6845,Hospital Road,6,60,20,2026-03-24 00:33:58,CAM-12,VIOLATION
1404,WB59SZ3341,Library Junction,7,21,20,2026-03-23 23:54:58,CAM-12,VIOLATION
1405,WB48UU1369,Sports Complex,5,48,25,2026-03-23 21:31:58,CAM-12,VIOLATION
1406,DL59QR2695,Residential Zone,4,11,15,2026-03-24 12:03:58,CAM-5,NORMAL
1407,WB48UU1369,Residential Zone,4,57,15,2026-03-24 05:18:58,CAM-3,VIOLATION
1408,DL01NF5747,Library Junction,7,14,20,2026-03-23 18:34:58,CAM-8,NORMAL
1409,ML73GV9095,Hospital Road,6,62,20,2026-03-24 04:54:58,CAM-10,VIOLATION
1410,KA16IA3366,Sports Complex,5,12,25,2026-03-23 20:49:58,CAM-6,NORMAL
1411,DL99TM2873,Library Junction,7,57,20,2026-03-23 17:11:58,CAM-11,VIOLATION
1412,WB43LM1595,Academic Block B,3,44,20,2026-03-24 11:54:58,CAM-10,VIOLATION
1413,ML73GV9095,Academic Block B,3,39,20,2026-03-24 02:05:58,CAM-9,VIOLATION
1414,AS20GA9785,Main Gate,1,45,20,2026-03-23 23:29:58,CAM-1,VIOLATION
